job_ref,region_code,region_name,patch_code,primary_channel,meter_type,job_type,status,requested_date,contact_date,booked_date,completed_date,engineer_id,contacts_count,abandoned_contacts,avg_handle_mins,cancellation_reason,abort_reason,revenue_gbp,cost_gbp,is_forecast
IMSERV-2024-0000132,YRK,Yorkshire,YRK-P4,IVR,SMETS2_GAS,EXCHANGE,Completed,2024-01-01,2024-01-01,2023-12-26,2024-01-01,ENG-YRK-014,2,0,11.04,,,165.0,82.0,0
IMSERV-2024-0000133,YRK,Yorkshire,YRK-P1,Phone,SMETS2,NEW_INSTALL,Completed,2024-01-01,2024-01-01,2023-12-22,2024-01-01,ENG-YRK-006,4,0,9.07,,,185.0,95.0,0
IMSERV-2024-0000134,YRK,Yorkshire,YRK-P4,Phone,SMETS2,EXCHANGE,Completed,2024-01-01,2024-01-01,2023-12-13,2024-01-01,ENG-YRK-019,1,0,11.52,,,165.0,82.0,0
IMSERV-2024-0000135,YRK,Yorkshire,YRK-P5,Web,SMETS1,REPAIR,Cancelled,2024-01-01,2024-01-01,2023-12-19,,,1,0,10.71,Rescheduled by customer,,0.0,0.0,0
IMSERV-2024-0000136,YRK,Yorkshire,YRK-P4,Web,SMETS2,EXCHANGE,Completed,2024-01-01,2024-01-01,2023-12-25,2024-01-01,ENG-YRK-024,2,0,9.94,,,165.0,82.0,0
IMSERV-2024-0000137,YRK,Yorkshire,YRK-P2,Web,SMETS2_GAS,EXCHANGE,Completed,2024-01-01,2024-01-01,2023-12-23,2024-01-01,ENG-YRK-002,1,1,10.2,,,165.0,82.0,0
IMSERV-2024-0000138,YRK,Yorkshire,YRK-P4,SMS,SMETS2,NEW_INSTALL,Completed,2024-01-01,2024-01-01,2023-12-22,2024-01-01,ENG-YRK-029,4,0,4.55,,,185.0,95.0,0
IMSERV-2024-0000139,YRK,Yorkshire,YRK-P1,Web,SMETS2_GAS,EXCHANGE,Completed,2024-01-01,2024-01-01,2023-12-24,2024-01-01,ENG-YRK-011,5,0,8.56,,,165.0,82.0,0
IMSERV-2024-0000140,YRK,Yorkshire,YRK-P3,Phone,SMETS2,REMOVAL,Completed,2024-01-01,2024-01-01,2023-12-11,2024-01-01,ENG-YRK-028,5,0,11.72,,,90.0,48.0,0
IMSERV-2024-0000141,YRK,Yorkshire,YRK-P1,IVR,SMETS2,REPAIR,Completed,2024-01-01,2024-01-01,2023-12-20,2024-01-01,ENG-YRK-016,4,0,6.73,,,120.0,65.0,0
IMSERV-2024-0000142,YRK,Yorkshire,YRK-P3,Phone,SMETS2,REPAIR,Completed,2024-01-01,2024-01-01,2023-12-14,2024-01-01,ENG-YRK-003,4,0,10.57,,,120.0,65.0,0
IMSERV-2024-0000143,NW,North West,NW-P5,SMS,IHD,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-24,2024-01-02,ENG-NW-005,2,0,6.2,,,185.0,95.0,0
IMSERV-2024-0000144,NW,North West,NW-P1,IVR,SMETS2,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-14,2024-01-02,ENG-NW-007,2,0,12.47,,,185.0,95.0,0
IMSERV-2024-0000145,NW,North West,NW-P3,Phone,IHD,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-21,2024-01-02,ENG-NW-003,1,0,6.85,,,165.0,82.0,0
IMSERV-2024-0000146,NW,North West,NW-P6,App,SMETS2,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-12,2024-01-02,ENG-NW-006,2,1,10.41,,,185.0,95.0,0
IMSERV-2024-0000147,NW,North West,NW-P5,Web,SMETS2_GAS,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-28,2024-01-02,ENG-NW-011,1,0,5.2,,,185.0,95.0,0
IMSERV-2024-0000148,NW,North West,NW-P4,Phone,SMETS2_GAS,NEW_INSTALL,Cancelled,2024-01-02,2024-01-02,2023-12-22,,,4,0,7.27,Equipment fault,,0.0,0.0,0
IMSERV-2024-0000149,NW,North West,NW-P6,SMS,SMETS1,REPAIR,Completed,2024-01-02,2024-01-02,2023-12-22,2024-01-02,ENG-NW-012,3,0,7.16,,,120.0,65.0,0
IMSERV-2024-0000150,NW,North West,NW-P1,Web,SMETS2,REPAIR,Completed,2024-01-02,2024-01-02,2023-12-17,2024-01-02,ENG-NW-013,3,0,7.58,,,120.0,65.0,0
IMSERV-2024-0000151,NW,North West,NW-P5,App,SMETS1,REPAIR,Completed,2024-01-02,2024-01-02,2023-12-24,2024-01-02,ENG-NW-017,4,0,6.03,,,120.0,65.0,0
IMSERV-2024-0000152,NW,North West,NW-P3,Web,SMETS2,EXCHANGE,Booked,2024-01-02,2024-01-02,2023-12-18,,ENG-NW-015,1,0,10.61,,,0.0,0.0,0
IMSERV-2024-0000153,NW,North West,NW-P3,Phone,SMETS1,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-12,2024-01-02,ENG-NW-021,2,0,5.86,,,185.0,95.0,0
IMSERV-2024-0000154,NW,North West,NW-P5,App,SMETS1,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-25,2024-01-02,ENG-NW-023,1,1,5.6,,,185.0,95.0,0
IMSERV-2024-0000155,NW,North West,NW-P5,Web,IHD,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-13,2024-01-02,ENG-NW-029,4,0,6.81,,,185.0,95.0,0
IMSERV-2024-0000156,NW,North West,NW-P1,Web,SMETS2_GAS,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-30,2024-01-02,ENG-NW-019,2,1,6.17,,,165.0,82.0,0
IMSERV-2024-0000157,NW,North West,NW-P6,Phone,SMETS2_GAS,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-21,2024-01-02,ENG-NW-024,1,0,5.88,,,165.0,82.0,0
IMSERV-2024-0000158,NW,North West,NW-P3,Phone,SMETS2,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-18,2024-01-02,ENG-NW-027,4,0,4.58,,,165.0,82.0,0
IMSERV-2024-0000159,NW,North West,NW-P4,Web,SMETS2,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-26,2024-01-02,ENG-NW-004,5,0,11.34,,,165.0,82.0,0
IMSERV-2024-0000160,NW,North West,NW-P5,Web,SMETS2_GAS,REPAIR,Aborted,2024-01-02,2024-01-02,2023-12-24,,ENG-NW-035,5,0,5.07,,No access,0.0,38.0,0
IMSERV-2024-0000161,NW,North West,NW-P3,Phone,SMETS1,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-24,2024-01-02,ENG-NW-033,4,0,4.89,,,185.0,95.0,0
IMSERV-2024-0000162,NE,North East,NE-P4,Web,SMETS1,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-20,2024-01-02,ENG-NE-009,4,0,9.99,,,185.0,95.0,0
IMSERV-2024-0000163,NE,North East,NE-P5,Web,SMETS2_GAS,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-20,2024-01-02,ENG-NE-005,5,0,5.08,,,185.0,95.0,0
IMSERV-2024-0000164,NE,North East,NE-P1,Phone,SMETS1,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-25,2024-01-02,ENG-NE-001,1,0,11.48,,,165.0,82.0,0
IMSERV-2024-0000165,NE,North East,NE-P2,Phone,SMETS2,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-27,2024-01-02,ENG-NE-002,1,0,10.32,,,165.0,82.0,0
IMSERV-2024-0000166,NE,North East,NE-P1,IVR,SMETS2,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-14,2024-01-02,ENG-NE-006,2,0,5.41,,,165.0,82.0,0
IMSERV-2024-0000167,NE,North East,NE-P5,IVR,IHD,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-23,2024-01-02,ENG-NE-010,1,0,9.87,,,165.0,82.0,0
IMSERV-2024-0000168,NE,North East,NE-P5,Phone,SMETS2_GAS,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-19,2024-01-02,ENG-NE-020,5,0,6.2,,,165.0,82.0,0
IMSERV-2024-0000169,NE,North East,NE-P3,IVR,SMETS2,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-26,2024-01-02,ENG-NE-003,2,0,12.3,,,185.0,95.0,0
IMSERV-2024-0000170,NE,North East,NE-P5,Phone,SMETS2,EXCHANGE,Cancelled,2024-01-02,2024-01-02,2023-12-28,,,3,0,7.81,Customer not home,,0.0,0.0,0
IMSERV-2024-0000171,NE,North East,NE-P1,SMS,SMETS1,EXCHANGE,Aborted,2024-01-02,2024-01-02,2023-12-28,,ENG-NE-011,5,0,7.93,,No access,0.0,38.0,0
IMSERV-2024-0000172,NE,North East,NE-P3,App,IHD,NEW_INSTALL,Booked,2024-01-02,2024-01-02,2023-12-30,,ENG-NE-013,3,1,11.58,,,0.0,0.0,0
IMSERV-2024-0000173,NE,North East,NE-P3,Web,SMETS2,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-26,2024-01-02,ENG-NE-018,1,0,4.93,,,165.0,82.0,0
IMSERV-2024-0000174,NE,North East,NE-P3,Web,SMETS2_GAS,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-15,2024-01-02,ENG-NE-023,4,0,7.53,,,165.0,82.0,0
IMSERV-2024-0000175,NE,North East,NE-P4,Phone,SMETS1,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-19,2024-01-02,ENG-NE-014,4,0,5.99,,,165.0,82.0,0
IMSERV-2024-0000176,NE,North East,NE-P1,Web,SMETS2,NEW_INSTALL,Booked,2024-01-02,2024-01-02,2023-12-15,,ENG-NE-021,2,0,9.18,,,0.0,0.0,0
IMSERV-2024-0000177,NE,North East,NE-P3,Phone,IHD,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-15,2024-01-02,ENG-NE-028,2,0,6.44,,,165.0,82.0,0
IMSERV-2024-0000178,MID,Midlands,MID-P2,SMS,SMETS2_GAS,NEW_INSTALL,Aborted,2024-01-02,2024-01-02,2023-12-13,,ENG-MID-002,2,0,8.4,,Safety hazard,0.0,38.0,0
IMSERV-2024-0000179,MID,Midlands,MID-P7,App,SMETS2_GAS,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-14,2024-01-02,ENG-MID-007,4,0,8.79,,,185.0,95.0,0
IMSERV-2024-0000180,MID,Midlands,MID-P6,SMS,SMETS2_GAS,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-13,2024-01-02,ENG-MID-006,5,0,11.74,,,185.0,95.0,0
IMSERV-2024-0000181,MID,Midlands,MID-P1,Phone,SMETS2,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-16,2024-01-02,ENG-MID-015,1,0,6.72,,,185.0,95.0,0
IMSERV-2024-0000182,MID,Midlands,MID-P7,Phone,IHD,REPAIR,Completed,2024-01-02,2024-01-02,2023-12-26,2024-01-02,ENG-MID-021,3,0,4.72,,,120.0,65.0,0
IMSERV-2024-0000183,MID,Midlands,MID-P7,Web,SMETS1,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-19,2024-01-02,ENG-MID-028,4,0,9.3,,,165.0,82.0,0
IMSERV-2024-0000184,MID,Midlands,MID-P4,Phone,SMETS2_GAS,REPAIR,Cancelled,2024-01-02,2024-01-02,2023-12-27,,,1,0,5.92,Customer refused,,0.0,0.0,0
IMSERV-2024-0000185,MID,Midlands,MID-P1,Phone,SMETS2_GAS,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-21,2024-01-02,ENG-MID-022,4,0,6.11,,,165.0,82.0,0
IMSERV-2024-0000186,MID,Midlands,MID-P3,Phone,SMETS2,NEW_INSTALL,Cancelled,2024-01-02,2024-01-02,2023-12-22,,,1,0,8.04,Customer not home,,0.0,0.0,0
IMSERV-2024-0000187,MID,Midlands,MID-P2,Phone,IHD,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-24,2024-01-02,ENG-MID-009,1,0,8.63,,,165.0,82.0,0
IMSERV-2024-0000188,MID,Midlands,MID-P4,Web,SMETS2,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-23,2024-01-02,ENG-MID-011,3,0,11.5,,,185.0,95.0,0
IMSERV-2024-0000189,MID,Midlands,MID-P2,App,IHD,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-14,2024-01-02,ENG-MID-016,4,0,12.15,,,165.0,82.0,0
IMSERV-2024-0000190,MID,Midlands,MID-P6,SMS,SMETS2_GAS,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-15,2024-01-02,ENG-MID-013,1,1,11.31,,,185.0,95.0,0
IMSERV-2024-0000191,MID,Midlands,MID-P7,Agent Callback,SMETS2,EXCHANGE,Cancelled,2024-01-02,2024-01-02,2023-12-13,,,2,0,11.5,Wrong meter type,,0.0,0.0,0
IMSERV-2024-0000192,MID,Midlands,MID-P4,Phone,SMETS2,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-24,2024-01-02,ENG-MID-018,2,0,11.33,,,165.0,82.0,0
IMSERV-2024-0000193,MID,Midlands,MID-P4,Phone,IHD,REPAIR,Completed,2024-01-02,2024-01-02,2023-12-29,2024-01-02,ENG-MID-025,3,0,4.85,,,120.0,65.0,0
IMSERV-2024-0000194,MID,Midlands,MID-P3,Phone,SMETS2_GAS,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-12,2024-01-02,ENG-MID-017,5,1,4.71,,,165.0,82.0,0
IMSERV-2024-0000195,MID,Midlands,MID-P4,Phone,IHD,EXCHANGE,Booked,2024-01-02,2024-01-02,2023-12-25,,ENG-MID-032,1,0,11.48,,,0.0,0.0,0
IMSERV-2024-0000196,MID,Midlands,MID-P3,IVR,SMETS2_GAS,NEW_INSTALL,Booked,2024-01-02,2024-01-02,2023-12-14,,ENG-MID-024,1,0,8.08,,,0.0,0.0,0
IMSERV-2024-0000197,MID,Midlands,MID-P3,Web,SMETS2_GAS,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-25,2024-01-02,ENG-MID-031,2,0,6.41,,,185.0,95.0,0
IMSERV-2024-0000198,MID,Midlands,MID-P1,Web,IHD,REPAIR,Completed,2024-01-02,2024-01-02,2023-12-13,2024-01-02,ENG-MID-029,3,1,5.79,,,120.0,65.0,0
IMSERV-2024-0000199,MID,Midlands,MID-P1,SMS,SMETS1,REPAIR,Completed,2024-01-02,2024-01-02,2023-12-14,2024-01-02,ENG-MID-036,2,0,6.03,,,120.0,65.0,0
IMSERV-2024-0000200,MID,Midlands,MID-P2,Phone,SMETS2,EXCHANGE,Booked,2024-01-02,2024-01-02,2023-12-16,,ENG-MID-023,1,0,6.62,,,0.0,0.0,0
IMSERV-2024-0000201,MID,Midlands,MID-P6,App,SMETS2_GAS,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-12,2024-01-02,ENG-MID-020,1,0,8.52,,,165.0,82.0,0
IMSERV-2024-0000202,MID,Midlands,MID-P5,Phone,SMETS1,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-23,2024-01-02,ENG-MID-005,3,0,9.41,,,185.0,95.0,0
IMSERV-2024-0000203,MID,Midlands,MID-P2,Web,IHD,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-17,2024-01-02,ENG-MID-030,4,0,8.87,,,165.0,82.0,0
IMSERV-2024-0000204,SE,South East,SE-P4,Phone,SMETS2,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-14,2024-01-02,ENG-SE-012,3,0,6.95,,,185.0,95.0,0
IMSERV-2024-0000205,SE,South East,SE-P4,Phone,SMETS2_GAS,REMOVAL,Completed,2024-01-02,2024-01-02,2023-12-22,2024-01-02,ENG-SE-036,5,0,6.35,,,90.0,48.0,0
IMSERV-2024-0000206,SE,South East,SE-P3,Phone,SMETS2_GAS,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-22,2024-01-02,ENG-SE-003,2,0,9.29,,,185.0,95.0,0
IMSERV-2024-0000207,SE,South East,SE-P1,App,SMETS2,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-15,2024-01-02,ENG-SE-001,2,1,6.29,,,165.0,82.0,0
IMSERV-2024-0000208,SE,South East,SE-P5,Agent Callback,SMETS2_GAS,EXCHANGE,Cancelled,2024-01-02,2024-01-02,2023-12-21,,,3,0,6.66,Equipment fault,,0.0,0.0,0
IMSERV-2024-0000209,SE,South East,SE-P2,Phone,SMETS2,REPAIR,Booked,2024-01-02,2024-01-02,2023-12-18,,ENG-SE-002,5,0,5.66,,,0.0,0.0,0
IMSERV-2024-0000210,SE,South East,SE-P7,Web,SMETS2,NEW_INSTALL,Aborted,2024-01-02,2024-01-02,2023-12-21,,ENG-SE-007,3,0,9.88,,Faulty meter location,0.0,38.0,0
IMSERV-2024-0000211,SE,South East,SE-P8,SMS,SMETS2_GAS,REPAIR,Completed,2024-01-02,2024-01-02,2023-12-17,2024-01-02,ENG-SE-016,2,0,9.75,,,120.0,65.0,0
IMSERV-2024-0000212,SE,South East,SE-P4,Web,SMETS2_GAS,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-18,2024-01-02,ENG-SE-044,1,1,9.52,,,185.0,95.0,0
IMSERV-2024-0000213,SE,South East,SE-P8,App,SMETS2,REPAIR,Completed,2024-01-02,2024-01-02,2023-12-15,2024-01-02,ENG-SE-024,3,0,7.58,,,120.0,65.0,0
IMSERV-2024-0000214,SE,South East,SE-P7,App,SMETS2_GAS,EXCHANGE,Cancelled,2024-01-02,2024-01-02,2023-12-12,,,1,0,6.8,Equipment fault,,0.0,0.0,0
IMSERV-2024-0000215,SE,South East,SE-P8,Phone,SMETS2_GAS,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-15,2024-01-02,ENG-SE-032,4,0,4.95,,,165.0,82.0,0
IMSERV-2024-0000216,SE,South East,SE-P3,Phone,SMETS2_GAS,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-18,2024-01-02,ENG-SE-011,1,0,12.08,,,185.0,95.0,0
IMSERV-2024-0000217,SE,South East,SE-P3,Phone,SMETS1,REPAIR,Booked,2024-01-02,2024-01-02,2023-12-25,,ENG-SE-027,5,0,10.29,,,0.0,0.0,0
IMSERV-2024-0000218,SE,South East,SE-P6,Web,SMETS2,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-25,2024-01-02,ENG-SE-006,4,0,7.16,,,185.0,95.0,0
IMSERV-2024-0000219,SE,South East,SE-P6,App,SMETS1,NEW_INSTALL,Aborted,2024-01-02,2024-01-02,2023-12-18,,ENG-SE-014,4,0,7.95,,Customer unavailable,0.0,38.0,0
IMSERV-2024-0000220,SE,South East,SE-P7,Web,IHD,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-16,2024-01-02,ENG-SE-023,4,0,10.72,,,185.0,95.0,0
IMSERV-2024-0000221,SE,South East,SE-P5,Phone,SMETS2_GAS,REPAIR,Aborted,2024-01-02,2024-01-02,2023-12-18,,ENG-SE-005,5,0,9.88,,Safety hazard,0.0,38.0,0
IMSERV-2024-0000222,SE,South East,SE-P7,Web,SMETS2_GAS,REPAIR,Completed,2024-01-02,2024-01-02,2023-12-12,2024-01-02,ENG-SE-031,5,0,10.31,,,120.0,65.0,0
IMSERV-2024-0000223,SE,South East,SE-P8,Phone,SMETS2,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-26,2024-01-02,ENG-SE-040,2,0,6.21,,,185.0,95.0,0
IMSERV-2024-0000224,SE,South East,SE-P6,SMS,SMETS2,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-16,2024-01-02,ENG-SE-022,2,0,9.29,,,185.0,95.0,0
IMSERV-2024-0000225,SE,South East,SE-P8,Phone,SMETS2,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-18,2024-01-02,ENG-SE-048,5,0,9.72,,,165.0,82.0,0
IMSERV-2024-0000226,SE,South East,SE-P4,App,SMETS1,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-25,2024-01-02,ENG-SE-052,5,0,9.22,,,165.0,82.0,0
IMSERV-2024-0000227,SE,South East,SE-P8,App,SMETS2_GAS,REMOVAL,Completed,2024-01-02,2024-01-02,2023-12-24,2024-01-02,ENG-SE-016,2,0,6.88,,,90.0,48.0,0
IMSERV-2024-0000228,SE,South East,SE-P7,Phone,SMETS2,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-12,2024-01-02,ENG-SE-047,5,1,8.62,,,165.0,82.0,0
IMSERV-2024-0000229,SE,South East,SE-P3,Web,SMETS2,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-19,2024-01-02,ENG-SE-035,3,0,6.97,,,185.0,95.0,0
IMSERV-2024-0000230,SE,South East,SE-P2,Phone,SMETS2_GAS,EXCHANGE,Cancelled,2024-01-02,2024-01-02,2023-12-29,,,2,0,10.16,Customer refused,,0.0,0.0,0
IMSERV-2024-0000231,SW,South West,SW-P2,Phone,SMETS2,REPAIR,Completed,2024-01-02,2024-01-02,2023-12-22,2024-01-02,ENG-SW-002,3,0,11.93,,,120.0,65.0,0
IMSERV-2024-0000232,SW,South West,SW-P3,Phone,SMETS2,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-18,2024-01-02,ENG-SW-003,5,0,10.5,,,185.0,95.0,0
IMSERV-2024-0000233,SW,South West,SW-P1,App,IHD,REMOVAL,Aborted,2024-01-02,2024-01-02,2023-12-17,,ENG-SW-001,2,0,6.79,,Faulty meter location,0.0,38.0,0
IMSERV-2024-0000234,SW,South West,SW-P1,Phone,SMETS2,REPAIR,Completed,2024-01-02,2024-01-02,2023-12-30,2024-01-02,ENG-SW-005,2,0,6.45,,,120.0,65.0,0
IMSERV-2024-0000235,SW,South West,SW-P4,Web,SMETS2,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-16,2024-01-02,ENG-SW-004,5,0,8.66,,,165.0,82.0,0
IMSERV-2024-0000236,SW,South West,SW-P4,Phone,SMETS1,NEW_INSTALL,Aborted,2024-01-02,2024-01-02,2023-12-27,,ENG-SW-008,4,0,5.18,,Safety hazard,0.0,38.0,0
IMSERV-2024-0000237,SW,South West,SW-P2,App,SMETS2,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-18,2024-01-02,ENG-SW-010,4,0,10.51,,,185.0,95.0,0
IMSERV-2024-0000238,SW,South West,SW-P4,Web,IHD,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-12,2024-01-02,ENG-SW-012,2,0,11.95,,,165.0,82.0,0
IMSERV-2024-0000239,SW,South West,SW-P3,Web,SMETS2,NEW_INSTALL,Aborted,2024-01-02,2024-01-02,2023-12-27,,ENG-SW-007,4,0,5.15,,Faulty meter location,0.0,38.0,0
IMSERV-2024-0000240,SW,South West,SW-P2,App,SMETS2_GAS,NEW_INSTALL,Cancelled,2024-01-02,2024-01-02,2023-12-24,,,3,0,12.41,Wrong meter type,,0.0,0.0,0
IMSERV-2024-0000241,SW,South West,SW-P4,App,SMETS2_GAS,NEW_INSTALL,Cancelled,2024-01-02,2024-01-02,2023-12-13,,,1,0,12.3,Safety concern,,0.0,0.0,0
IMSERV-2024-0000242,SW,South West,SW-P3,Agent Callback,SMETS2_GAS,REPAIR,Completed,2024-01-02,2024-01-02,2023-12-25,2024-01-02,ENG-SW-011,5,0,11.61,,,120.0,65.0,0
IMSERV-2024-0000243,WAL,Wales,WAL-P2,Phone,SMETS1,REMOVAL,Completed,2024-01-02,2024-01-02,2023-12-14,2024-01-02,ENG-WAL-002,1,0,12.31,,,90.0,48.0,0
IMSERV-2024-0000244,WAL,Wales,WAL-P2,Phone,SMETS2_GAS,REMOVAL,Completed,2024-01-02,2024-01-02,2023-12-14,2024-01-02,ENG-WAL-005,4,0,11.44,,,90.0,48.0,0
IMSERV-2024-0000245,WAL,Wales,WAL-P2,SMS,SMETS1,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-21,2024-01-02,ENG-WAL-008,5,0,5.31,,,165.0,82.0,0
IMSERV-2024-0000246,WAL,Wales,WAL-P2,Web,SMETS1,NEW_INSTALL,Booked,2024-01-02,2024-01-02,2023-12-25,,ENG-WAL-011,2,0,5.67,,,0.0,0.0,0
IMSERV-2024-0000247,WAL,Wales,WAL-P3,SMS,SMETS2_GAS,NEW_INSTALL,Cancelled,2024-01-02,2024-01-02,2023-12-13,,,1,0,11.33,Customer refused,,0.0,0.0,0
IMSERV-2024-0000248,WAL,Wales,WAL-P1,Web,SMETS2_GAS,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-26,2024-01-02,ENG-WAL-001,5,0,8.86,,,185.0,95.0,0
IMSERV-2024-0000249,WAL,Wales,WAL-P2,App,SMETS2_GAS,REPAIR,Completed,2024-01-02,2024-01-02,2023-12-26,2024-01-02,ENG-WAL-014,3,0,11.75,,,120.0,65.0,0
IMSERV-2024-0000250,WAL,Wales,WAL-P1,Web,SMETS2_GAS,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-15,2024-01-02,ENG-WAL-004,5,0,6.61,,,165.0,82.0,0
IMSERV-2024-0000251,WAL,Wales,WAL-P2,Phone,SMETS2,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-12,2024-01-02,ENG-WAL-017,3,0,12.28,,,185.0,95.0,0
IMSERV-2024-0000252,WAL,Wales,WAL-P2,IVR,SMETS2,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-29,2024-01-02,ENG-WAL-020,2,0,8.46,,,165.0,82.0,0
IMSERV-2024-0000253,SCO,Scotland,SCO-P3,Web,SMETS2,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-17,2024-01-02,ENG-SCO-003,2,0,5.29,,,185.0,95.0,0
IMSERV-2024-0000254,SCO,Scotland,SCO-P4,Phone,SMETS2_GAS,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-12,2024-01-02,ENG-SCO-008,5,0,7.47,,,185.0,95.0,0
IMSERV-2024-0000255,SCO,Scotland,SCO-P1,Web,IHD,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-22,2024-01-02,ENG-SCO-001,4,0,9.88,,,165.0,82.0,0
IMSERV-2024-0000256,SCO,Scotland,SCO-P2,Phone,SMETS1,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-29,2024-01-02,ENG-SCO-002,5,0,4.93,,,165.0,82.0,0
IMSERV-2024-0000257,SCO,Scotland,SCO-P4,Web,SMETS2,EXCHANGE,Completed,2024-01-02,2024-01-02,2023-12-15,2024-01-02,ENG-SCO-012,4,0,4.57,,,165.0,82.0,0
IMSERV-2024-0000258,SCO,Scotland,SCO-P3,IVR,SMETS2,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-29,2024-01-02,ENG-SCO-011,4,0,7.21,,,185.0,95.0,0
IMSERV-2024-0000259,SCO,Scotland,SCO-P4,App,SMETS2_GAS,REPAIR,Completed,2024-01-02,2024-01-02,2023-12-17,2024-01-02,ENG-SCO-016,1,0,5.33,,,120.0,65.0,0
IMSERV-2024-0000260,SCO,Scotland,SCO-P4,Phone,SMETS2,REMOVAL,Completed,2024-01-02,2024-01-02,2023-12-12,2024-01-02,ENG-SCO-024,1,0,8.85,,,90.0,48.0,0
IMSERV-2024-0000261,SCO,Scotland,SCO-P3,Web,SMETS1,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-17,2024-01-02,ENG-SCO-019,4,0,8.46,,,185.0,95.0,0
IMSERV-2024-0000262,SCO,Scotland,SCO-P2,App,SMETS2_GAS,NEW_INSTALL,Completed,2024-01-02,2024-01-02,2023-12-24,2024-01-02,ENG-SCO-010,3,0,7.13,,,185.0,95.0,0
